label,type,burnstatus,owning_age,StartDate,EndDate,pct_burn,area_ha
Delaneys Creek State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-11-13,2019-11-29,100,4.06750735
Burrum Coast National Park/NP/W/2019/002,WF,OUT,QPWS,2019-11-13,2019-12-19,85,6660.407955
Noosa North Shore - First Cutting/NP/W/2020/002,WF,OUT,QPWS,2019-11-13,2019-12-04,90,52.62080261
Noosa North Shore - First Cutting/NP/W/2020/001,WF,OUT,QPWS,2019-11-13,2019-12-04,90,50.38981549
Southern Downs Base (Alderley St)/NP/W/2019/002,WF,OUT,QPWS,2019-11-15,2019-11-21,90,0.00245653
Springvale Station Nature Refuge/NP/W/2019/001,WF,OUT,QPWS,2019-11-16,2019-12-11,80,11840.88847
Coominglah State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-11-16,2019-12-12,90,23.08391812
Moreton Island National Park/NP/W/2019/002,WF,OUT,QPWS,2019-11-16,2020-01-21,80,5774.426218
Ningi/NP/W/2019/001,WF,OUT,QPWS,2019-11-16,2020-01-07,0,18.86317117
Pidna State Forest/NP/W/2019/002,WF,OUT,QPWS,2019-11-17,2019-11-21,0,1.55540901
Staaten River National Park/NP/W/2019/002,WF,OUT,QPWS,2019-11-17,2019-11-21,75,31883.83927
Girringun National Park/NP/W/2019/003,WF,OUT,QPWS,2019-11-17,2019-12-16,80,5608.134349
Samford Conservation Park/NP/W/2019/002,WF,OUT,QPWS,2019-11-17,2019-11-26,100,0.00162514
Bribie Island National Park/NP/W/2020/002,WF,OUT,QPWS,2019-11-17,2019-11-18,0,3.59421645
Pidna State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-11-17,2019-11-17,100,2.27374357
Yerilla State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-11-18,2019-12-10,75,581.9701099
Danbulla National Park/NP/W/2019/001,WF,OUT,QPWS,2019-11-18,2019-11-26,70,2659.033399
Coominglah State Forest/NP/W/2019/002,WF,OUT,QPWS,2019-11-18,2019-12-13,80,138.5869221
Deer Reserve/NP/W/2019/001,WF,OUT,QPWS,2019-11-19,2019-12-15,90,185.3116899
Fraser Island State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-11-20,2020-02-06,100,18639.39205
Pluto Timber Reserve/NP/W/2019/001,WF,OUT,QPWS,2019-11-21,2019-12-25,85,11709.61355
Herberton Range National Park/NP/W/2019/001,WF,OUT,QPWS,2019-11-22,2019-11-22,90,2.76538732
Casey Creek/NP/W/2019/001,WF,OUT,QPWS,2019-11-22,2019-12-02,75,1.40569544
Orpheus Island National Park/NP/W/2019/002,WF,OUT,QPWS,2019-11-25,2019-11-29,50,21.69785223
Cape Melville National Park (Cape York Peninsula Aboriginal Land)/NP/W/2019/003,WF,OUT,QPWS,2019-11-25,2019-12-02,50,89.95325714
Bulburin National Park/NP/W/2019/001,WF,OUT,QPWS,2019-11-25,2020-02-06,80,13937.59667
Boondandilla State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-11-26,2019-12-03,100,37.11656474
Blackbraes National Park/NP/W/2019/002,WF,OUT,QPWS,2019-11-27,2019-12-13,80,1063.177343
Brooyar State Forest 1/NP/W/2019/001,WF,OUT,QPWS,2019-11-27,2019-12-09,100,104.6405846
Carnarvon National Park/NP/W/2019/002,WF,OUT,QPWS,2019-11-27,2019-12-31,40,202.746026
Elgin Vale State Forest/NP/W/2019/002,WF,OUT,QPWS,2019-11-28,2020-01-17,90,1888.688365
Girringun National Park/NP/W/2019/004,WF,OUT,QPWS,2019-11-29,2019-12-10,75,64.28702442
Monsildale North/NP/W/2019/001,WF,OUT,QPWS,2019-12-01,2020-01-08,90,69.14857949
Moola/NP/W/2019/001,WF,OUT,QPWS,2019-12-02,2019-12-18,85,211.6272969
Grongah National Park/NP/W/2019/001,WF,OUT,QPWS,2019-12-02,2020-01-14,90,6658.004602
Presho State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-12-02,2020-01-04,80,57977.89447
Carnarvon National Park/NP/W/2019/003,WF,OUT,QPWS,2019-12-02,2020-01-15,75,18971.32872
North Peak/NP/W/2019/001,WF,OUT,QPWS,2019-12-03,2019-12-09,0.75,0.13788496
Wooroonooran National Park/NP/W/2019/001,WF,OUT,QPWS,2019-12-03,2019-12-04,65,16.02837367
Oyala Thumotang National Park (Cape York Peninsula Aboriginal Land)/NP/W/2019/003,WF,OUT,QPWS,2019-12-03,2019-12-11,60,616.6738925
Granadilla/NP/W/2019/001,WF,OUT,QPWS,2019-12-04,2019-12-10,65,227.6233945
Burncluith State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-12-04,2020-01-24,100,57.95145572
Western Creek State Forest/NP/W/2019/005,WF,OUT,QPWS,2019-12-04,2020-01-24,100,1216.521242
8 Mile Creek/NP/W/2019/001,WF,OUT,QPWS,2019-12-04,2019-12-27,80,46635.96748
Laura Lee/NP/W/2019/001,WF,OUT,QPWS,2019-12-04,2019-12-27,90,36963.84682
Koolburra/NP/W/2019/001,WF,OUT,QPWS,2019-12-04,2019-12-27,80,404483.6732
Artemis/NP/W/2019/001,WF,OUT,QPWS,2019-12-04,2019-12-25,90,34913.79885
Mapleton Conservation Park/NP/W/2019/001,WF,OUT,QPWS,2019-12-05,2019-12-05,99,0.0342058
Mapleton National Park/NP/W/2019/002,WF,OUT,QPWS,2019-12-05,2019-12-13,99,4.25641709
Diaper State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-12-05,2019-12-10,90,28.94629103
Esk National Park/NP/W/2019/001,WF,OUT,QPWS,2019-12-06,2019-12-24,80,1362.904815
McLeay State Forest/NP/W/2019/003,WF,OUT,QPWS,2019-12-06,2020-01-01,50,106.977393
Russell River National Park/NP/W/2019/001,WF,OUT,QPWS,2019-12-07,2019-12-10,60,2.94976953
Mount Rosey Resources Reserve/NP/W/2019/001,WF,OUT,QPWS,2019-12-07,2019-12-17,95,50679.40746
Hallett State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-12-07,2020-01-02,75,221.3077977
Kroombit Tops National Park/NP/W/2019/001,WF,OUT,QPWS,2019-12-08,2020-01-13,80,6078.812766
Monduran State Forest 1/NP/W/2019/001,WF,OUT,QPWS,2019-12-08,2019-12-16,85,34.52542414
Burrum Coast National Park/NP/W/2019/003,WF,OUT,QPWS,2019-12-08,2019-12-19,90,117.0912361
Dawes NP_Glassford Sth/NP/W/2019/001,WF,OUT,QPWS,2019-12-09,2019-12-26,90,27.07525318
Barakula State Forest/NP/W/2019/005,WF,OUT,QPWS,2019-12-11,2020-01-24,100,0.51389406
D'Aguilar National Park/NP/W/2019/004,WF,OUT,QPWS,2019-12-11,2020-02-10,90,2052.400369
Great Sandy National Park/NP/W/2019/007,WF,OUT,QPWS,2019-12-12,2020-01-01,90,15.90737054
Bayside Rehab/NP/W/2019/002,WF,OUT,QPWS,2019-12-12,2019-12-16,80,0.96400581
Expedition (Limited Depth) National Park/NP/W/2019/002,WF,OUT,QPWS,2019-12-12,2019-12-16,100,0.01290438
Expedition (Limited Depth) National Park/NP/W/2019/003,WF,OUT,QPWS,2019-12-12,2019-12-17,100,0.05122299
Great Sandy National Park/NP/W/2019/006,WF,OUT,QPWS,2019-12-12,2020-01-01,90,134.0645725
Bringalily State Forest/NP/W/2019/002,WF,OUT,QPWS,2019-12-12,2019-12-17,90,204.1965035
Kumbarilla State Forest/NP/W/2019/002,WF,OUT,QPWS,2019-12-12,2020-01-24,100,7945.38404
Wigton State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-12-12,2020-01-17,95,3138.145815
Lockyer National Park/NP/W/2019/001,WF,OUT,QPWS,2019-12-12,2019-12-31,90,5.73040437
Taunton National Park (Scientific)/NP/W/2019/001,WF,OUT,QPWS,2019-12-12,2019-12-17,80,203.8483196
Wrattens National Park/NP/W/2019/001,WF,OUT,QPWS,2019-12-12,2020-01-17,100,29596.97871
Wrattens National Park/NP/W/2019/002,WF,OUT,QPWS,2019-12-12,2019-12-31,1,0.06967943
Clark/NP/W/2019/001,WF,OUT,QPWS,2019-12-14,2020-01-24,100,0.00018907
Mahen State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-12-14,2020-01-24,80,100.1886605
Homevale National Park/NP/W/2019/001,WF,OUT,QPWS,2019-12-14,2019-12-23,85,16.39509332
Great Sandy National Park/NP/W/2019/008,WF,OUT,QPWS,2019-12-15,2020-01-07,90,1834.345656
Redcliffevale Station/NP/W/2019/001,WF,OUT,QPWS,2019-12-15,2020-01-03,100,1358.655007
Dawes National Park/NP/W/2019/001,WF,OUT,QPWS,2019-12-15,2020-01-20,90,3239.796846
Boodjamulla (Lawn Hill) National Park/NP/W/2019/001,WF,OUT,QPWS,2019-12-15,2019-12-18,80,759.1270224
Littleton National Park/NP/W/2019/004,WF,OUT,QPWS,2019-12-16,2019-12-27,75,16004.19238
Gregory River/NP/W/2019/001,WF,OUT,QPWS,2019-12-16,2020-01-15,90,6682.121345
Curtis Island National Park/NP/W/2019/001,WF,OUT,QPWS,2019-12-16,2019-12-19,80,7.57215229
Oyala Thumotang National Park (Cape York Peninsula Aboriginal Land)/NP/W/2019/004,WF,OUT,QPWS,2019-12-16,2020-01-03,80,38780.92382
Main Range National Park/NP/W/2019/003,WF,OUT,QPWS,2019-12-16,2019-12-24,90,2188.559788
Canyon Resources Reserve/NP/W/2019/001,WF,OUT,QPWS,2019-12-17,2019-12-29,80,43995.80345
Bulleringa National Park/NP/W/2019/001,WF,OUT,QPWS,2019-12-17,2019-12-26,65,12799.58673
Noosa National Park/NP/W/2019/004,WF,OUT,QPWS,2019-12-18,2020-01-08,100,376.6112918
Princhester Conservation Park/NP/W/2019/001,WF,OUT,QPWS,2019-12-19,2019-12-22,80,691.1901186
Staaten River National Park/NP/W/2019/004,WF,OUT,QPWS,2019-12-20,2019-12-27,80,291774.3542
Boodjamulla (Lawn Hill) National Park/NP/W/2019/002,WF,OUT,QPWS,2019-12-23,2019-12-31,80,165.2783398
Carnarvon National Park/NP/W/2019/004,WF,OUT,QPWS,2019-12-24,2020-01-09,100,1365.502356
Gubberamunda State Forest 3/NP/W/2019/001,WF,OUT,QPWS,2019-12-25,2020-01-09,20,539.2931329
Belington Hut State Forest/NP/W/2019/002,WF,OUT,QPWS,2019-12-25,2020-01-17,100,9068.526595
Whitsunday Islands National Park/NP/W/2019/001,WF,OUT,QPWS,2019-12-26,2019-12-28,100,1.69397592
Bulli State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-12-26,2020-01-24,100,129.134823
Kroombit Tops National Park/NP/W/2019/002,WF,OUT,QPWS,2019-12-26,2020-01-03,90,0.22084331
Eurimbula National Park/NP/W/2019/001,WF,OUT,QPWS,2019-12-26,2020-01-28,85,2462.69937
Blackbraes National Park/NP/W/2019/003,WF,OUT,QPWS,2019-12-27,2020-01-08,95,731.6490586
Barakula State Forest/NP/W/2019/006,WF,OUT,QPWS,2019-12-27,2020-01-24,80,2792.819312
Barakula State Forest/NP/W/2019/007,WF,OUT,QPWS,2019-12-27,2020-01-24,80,1961.522672
Warranna State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-12-27,2020-01-24,80,4662.971359
Girringun Conservation Park/NP/W/2019/001,WF,OUT,QPWS,2019-12-27,2020-01-28,90,31038.47333
Bowling Green Bay National Park/NP/W/2020/001,WF,OUT,QPWS,2019-12-28,2020-01-13,80,250.1037937
Barakula State Forest/NP/W/2019/008,WF,OUT,QPWS,2019-12-30,2020-01-23,100,182.4107929
Barakula State Forest/NP/W/2020/001,WF,OUT,QPWS,2020-01-01,2020-01-23,100,1143.662423
Sundown National Park/NP/W/2020/001,WF,OUT,QPWS,2020-01-02,2020-01-07,90,5.1266333
Boodjamulla (Lawn Hill) National Park/NP/W/2020/001,WF,OUT,QPWS,2020-01-03,2020-01-05,60,11.49319851
Bulleringa National Park/NP/W/2020/001,WF,OUT,QPWS,2020-01-04,2020-01-14,75,9599.994904
Boodjamulla (Lawn Hill) National Park/NP/W/2020/002,WF,OUT,QPWS,2020-01-06,2020-01-08,40,56.47728734
Bowling Green Bay National Park/NP/W/2020/002,WF,OUT,QPWS,2020-01-06,2020-01-10,70,106.5996248
Hann Tableland National Park/NP/W/2020/001,WF,OUT,QPWS,2020-01-10,2020-01-21,70,7483.357786
Townsville Port Access Environmental Reserve/NP/W/2020/001,WF,OUT,QPWS,2020-01-16,2020-01-20,100,49.43198339
Plunkett Conservation Park/NP/W/2020/001,WF,OUT,QPWS,2020-01-21,2020-01-23,100,0.83735495
Kutini-Payamu (Iron Range) National Park (Cape York Peninsula Aboriginal Land)/NP/W/2020/001,WF,OUT,QPWS,2020-01-21,2020-01-24,40,690.3191919
Limestone Creek Conservation Park/NP/W/2020/001,WF,OUT,QPWS,2020-01-31,2020-02-01,75,1.52443275
Paluma State Forest/NP/W/2020/001,WF,OUT,QPWS,2020-02-14,2020-02-24,90,166.1802575
Mouth of Kolan River Conservation Park/NP/W/2020/001,WF,OUT,QPWS,2020-03-17,2020-03-31,80,0.1298546
Bingera National Park/NP/W/2020/001,WF,OUT,QPWS,2020-06-02,2020-06-12,70,0.16005889
Eurimbula Resources Reserve/NP/W/2020/001,WF,OUT,QPWS,2020-06-18,2020-08-07,75,863.2717066
Paluma Range National Park/NP/W/2020/001,WF,OUT,QPWS,2020-07-08,2020-07-13,80,38.26335429
Palmer Goldfield Resources Reserve/NP/W/2020/001,WF,OUT,QPWS,2020-07-10,2020-07-17,20,4472.146561
Eungella National Park/NP/W/2020/001,WF,OUT,QPWS,2020-07-16,2020-07-20,80,39.5563769
Mount Lewis National Park/NP/W/2020/001,WF,OUT,QPWS,2020-07-16,2020-07-20,70,2971.563727
Littabella National Park/NP/W/2020/001,WF,OUT,QPWS,2020-07-21,2020-07-24,90,1.31021614
Batavia National Park (Cape York Peninsula Aboriginal Land)/NP/W/2020/001,WF,OUT,QPWS,2020-07-23,2020-09-07,80,4872.959955
Paluma Range National Park/NP/W/2020/002,WF,OUT,QPWS,2020-07-29,2020-07-31,95,59.29339236
Oyala Thumotang National Park (Cape York Peninsula Aboriginal Land)/NP/W/2020/001,WF,OUT,QPWS,2020-07-30,2020-09-07,70,674.4821355
Palmer Goldfield Resources Reserve/NP/W/2020/002,WF,OUT,QPWS,2020-08-03,2020-08-05,65,996.9947812
Flinders Group National Park (Cape York Peninsula Aboriginal Land)/NP/W/2020/001,WF,OUT,QPWS,2020-08-05,2020-04-30,100,139.4333707
Mount Walsh National Park/NP/W/2020/001,WF,OUT,QPWS,2020-08-05,2020-08-20,80,53.40285455
Warro/NP/W/2020/001,WF,OUT,QPWS,2020-08-06,2020-08-10,95,4.18373504
Tewantin National Park/NP/W/2020/001,WF,OUT,QPWS,2020-08-07,2020-09-10,90,160.5258065
Staaten River National Park/NP/W/2020/001,WF,OUT,QPWS,2020-08-12,2020-08-20,70,14511.30519
Mount Barney National Park/NP/W/2020/001,WF,OUT,QPWS,2020-08-13,2020-08-15,60,119.7835786
Gadgarra National Park/NP/W/2020/001,WF,OUT,QPWS,2020-08-14,2020-08-17,70,11.4664422
Ben Mohr State Forest/NP/W/2020/001,WF,OUT,QPWS,2020-08-17,2020-08-25,80,585.0699567
Nangur National Park/NP/W/2020/001,WF,OUT,QPWS,2020-08-18,2020-08-31,90,31.02821335
Lockyer National Park/NP/W/2020/001,WF,OUT,QPWS,2020-08-18,2020-09-16,90,2037.95097
Bania National Park/NP/W/2020/001,WF,OUT,QPWS,2020-08-19,2020-08-28,75,1321.71439
Warro National Park/NP/W/2020/001,WF,OUT,QPWS,2020-08-19,2020-10-20,80,44.31647565
Mount Barney National Park/NP/W/2020/002,WF,OUT,QPWS,2020-08-19,2020-09-07,90,1016.622382
Paluma State Forest/NP/W/2020/002,WF,OUT,QPWS,2020-08-20,2020-08-28,70,561.9336712
Clemant State Forest/NP/W/2020/001,WF,OUT,QPWS,2020-08-20,2020-08-25,80,85.92681642
Bellthorpe National Park/NP/W/2020/001,WF,OUT,QPWS,2020-08-24,2020-08-26,100,0.17543494
Bellthorpe National Park/NP/W/2020/002,WF,OUT,QPWS,2020-08-24,2020-09-02,90,252.3855772
Kutini-Payamu (Iron Range) National Park (Cape York Peninsula Aboriginal Land)/NP/W/2020/002,WF,OUT,QPWS,2020-08-24,2020-08-25,50,0.22586621
Cordalba State Forest/NP/W/2020/001,WF,OUT,QPWS,2020-08-25,2020-08-31,80,2.15301214
Conondale National Park/NP/W/2020/001,WF,OUT,QPWS,2020-08-25,2020-09-02,60,41.50986812
60 Hill Road/NP/W/2020/001,WF,OUT,QPWS,2020-08-25,2020-09-02,95,11.32971849
Peak Hill Quarry Wildfire/NP/W/2020/001,WF,OUT,QPWS,2020-08-26,2020-08-31,90,50.30090051
Deadhorse/NP/W/2020/001,WF,OUT,QPWS,2020-08-26,2020-08-27,98,3.39474045
Cape Melville National Park (Cape York Peninsula Aboriginal Land)/NP/W/2020/001,WF,OUT,QPWS,2020-08-26,2020-09-02,60,769.3103774
Apple Tree/NP/W/2020/001,WF,OUT,QPWS,2020-08-27,2020-10-25,75,52.65579818
D'Aguilar National Park/NP/W/2020/001,WF,OUT,QPWS,2020-08-30,2020-09-28,90,184.1837813
Errk Oykangand National Park (Cape York Peninsula Aboriginal Land)/NP/W/2020/001,WF,OUT,QPWS,2020-09-02,2020-09-09,50,456.7181346
Baker's Freehold/NP/W/2020/001,WF,OUT,QPWS,2020-09-02,2020-09-23,70,3181.359351
Blackdown Tableland National Park/NP/W/2020/001,WF,OUT,QPWS,2020-09-04,2020-09-05,100,0.00235751
Conondale National Park/NP/W/2020/002,WF,OUT,QPWS,2020-09-04,2020-09-11,60,239.4839387
Olkola National Park (Cape York Peninsula Aboriginal Land)/NP/W/2020/001,WF,OUT,QPWS,2020-09-04,2020-09-21,90,5670.82973
Possession Island National Park/NP/W/2020/001,WF,OUT,QPWS,2020-09-09,2020-09-09,100,20.41238482
Annan River (Yuku Baja-Muliku) National Park/NP/W/2020/001,WF,OUT,QPWS,2020-09-10,2020-10-06,75,3093.25724
Munchow/NP/W/2020/001,WF,OUT,QPWS,2020-09-12,2020-10-09,100,124.6582895
Jimna State Forest/NP/W/2020/001,WF,OUT,QPWS,2020-09-12,2020-10-13,60,279.6060837
Oyala Thumotang National Park (Cape York Peninsula Aboriginal Land)/NP/W/2020/002,WF,OUT,QPWS,2020-09-15,2020-09-30,80,1687.051731
Conondale National Park/NP/W/2020/003,WF,OUT,QPWS,2020-09-16,2020-09-16,85,0.09415528
Dunmore State Forest/NP/W/2020/001,WF,OUT,QPWS,2020-09-16,2020-09-18,90,50.48095758
Western Creek State Forest/NP/W/2020/001,WF,OUT,QPWS,2020-09-18,2020-10-19,90,421.1010113
Rinyirru (Lakefield) National Park (Cape York Peninsula Aboriginal Land)/NP/W/2020/001,WF,OUT,QPWS,2020-09-20,2020-10-21,90,1544.484652
Delaneys Creek State Forest/NP/W/2020/001,WF,OUT,QPWS,2020-09-21,2020-10-23,100,0.06363796
KULLA (McIlwraith Range) National Park (Cape York Peninsula Aboriginal Land)/NP/W/2020/001,WF,OUT,QPWS,2020-09-22,2020-11-10,70,9038.898433
Western Creek State Forest/NP/W/2020/002,WF,OUT,QPWS,2020-09-25,2020-10-27,100,52.13740073
Rinyirru (Lakefield) National Park (Cape York Peninsula Aboriginal Land)/NP/W/2020/002,WF,OUT,QPWS,2020-09-25,2020-09-30,90,1830.592354
Glenbar State Forest 1/NP/W/2020/001,WF,OUT,QPWS,2020-09-26,2020-10-29,70,1778.267531
Western Creek State Forest/NP/W/2020/003,WF,OUT,QPWS,2020-09-27,2020-10-27,100,165.6310567
StockBridge Rd_Lowmead/NP/W/2020/001,WF,OUT,QPWS,2020-09-27,2020-10-20,85,2762.838878
Curtis Island State Forest/NP/W/2020/001,WF,OUT,QPWS,2020-09-27,2020-10-19,50,2843.972342
Great Sandy National Park/NP/W/2020/001,WF,OUT,QPWS,2020-09-28,2020-09-29,100,7.27724969
Muundhi (Jack River) National Park (Cape York Peninsula Aboriginal Land)/NP/W/2020/001,WF,OUT,QPWS,2020-09-28,2020-09-30,90,1679.887381
Dinden West Forest Reserve/NP/W/2020/001,WF,OUT,QPWS,2020-09-28,2020-09-29,80,28.10434256
Cape Melville National Park (Cape York Peninsula Aboriginal Land)/NP/W/2020/002,WF,OUT,QPWS,2020-09-28,2020-10-19,90,253783.9557
Ballymore State Forest/NP/W/2020/001,WF,OUT,QPWS,2020-09-30,2020-10-30,90,1726.284526
Millstream Falls National Park/NP/W/2020/001,WF,OUT,QPWS,2020-10-01,2020-10-13,90,43.34840682
Bowling Green Bay National Park/NP/W/2020/003,WF,OUT,QPWS,2020-10-02,2020-10-16,100,1169.826067
Green hills/NP/W/2020/001,WF,OUT,QPWS,2020-10-03,2020-10-08,80,815.1372234
Callide Timber Reserve/NP/W/2020/001,WF,OUT,QPWS,2020-10-04,2020-10-22,70,2287.611746
Jimna State Forest/NP/W/2020/002,WF,OUT,QPWS,2020-10-04,2020-10-23,80,3.43249586
Batavia National Park (Cape York Peninsula Aboriginal Land)/NP/W/2020/002,WF,OUT,QPWS,2020-10-04,2020-12-07,75,17780.83672
Kumbarilla State Forest/NP/W/2020/001,WF,OUT,QPWS,2020-10-06,2020-10-21,100,698.1005012
Tarranurra/NP/W/2020/001,WF,OUT,QPWS,2020-10-06,2020-10-21,80,242.2238025
Conondale National Park/NP/W/2020/004,WF,OUT,QPWS,2020-10-07,2020-10-23,90,81.89577639
Dawson Range State Forest/NP/W/2020/001,WF,OUT,QPWS,2020-10-08,2020-10-22,80,562.7525955
Herberton Range State Forest/NP/W/2020/001,WF,OUT,QPWS,2020-10-09,2020-10-10,90,25.07898984
Western Creek State Forest/NP/W/2020/005,WF,OUT,QPWS,2020-10-09,2020-10-26,90,1034.592151
Black Mountain National Park/NP/W/2020/001,WF,OUT,QPWS,2020-10-09,2020-10-15,100,369.0287264
Benarkin State Forest/NP/W/2020/001,WF,OUT,QPWS,2020-10-10,2020-10-28,95,30.12393195
St Mary State Forest 1/NP/W/2020/001,WF,OUT,QPWS,2020-10-10,2020-10-29,70,1.31112116
Staaten River National Park/NP/W/2020/002,WF,OUT,QPWS,2020-10-12,2020-11-12,75,546217.8782
Cungulla/NP/W/2020/001,WF,OUT,QPWS,2020-10-12,2020-10-21,75,191.5537189
Mount Archer National Park/NP/W/2020/002,WF,OUT,QPWS,2020-10-13,2020-10-13,90,0.00892753
Conondale National Park/NP/W/2020/005,WF,OUT,QPWS,2020-10-13,2020-10-26,85,109.1718573
Hallett State Forest/NP/W/2020/001,WF,OUT,QPWS,2020-10-13,2020-10-22,70,255.1158526
Mount Archer National Park/NP/W/2020/003,WF,OUT,QPWS,2020-10-14,2020-10-14,90,0.01724971
Rinyirru (Lakefield) National Park (Cape York Peninsula Aboriginal Land)/NP/W/2020/003,WF,OUT,QPWS,2020-10-14,2020-10-16,90,30.70493212
Great Sandy National Park/NP/W/2020/002,WF,OUT,QPWS,2020-10-14,2021-03-20,80,84653.31345
Saddle Pilbeam Drive/NP/W/2020/001,WF,OUT,QPWS,2020-10-15,2020-10-15,80,0.15894558
Venman Bushland National Park/NP/W/2020/001,WF,OUT,QPWS,2020-10-15,2020-10-15,70,0.0103321
Biniirr National Park (Cape York Peninsula Aboriginal Land)/NP/W/2020/001,WF,OUT,QPWS,2020-10-15,2020-11-02,75,684.9609972
Proserpine State Forest/NP/W/2020/001,WF,OUT,QPWS,2020-10-15,2020-10-24,80,2.50969277
Palmer Goldfield Resources Reserve/NP/W/2020/003,WF,OUT,QPWS,2020-10-16,2020-10-19,80,251.595793
Mapleton National Park/NP/W/2020/001,WF,OUT,QPWS,2020-10-16,2020-10-26,1,0.03544878
Mount Barney National Park/NP/W/2020/003,WF,OUT,QPWS,2020-10-16,2020-10-29,100,1.94609926
Oakvale State Forest/NP/W/2020/001,WF,OUT,QPWS,2020-10-17,2020-12-24,85,26444.14517
Conondale National Park/NP/W/2020/006,WF,OUT,QPWS,2020-10-18,2020-10-26,80,45.55232847
Theodore State Forest/NP/W/2020/002,WF,OUT,QPWS,2020-10-18,2020-10-22,70,1212.317389
Council Quarry Wongabel Rd/NP/W/2020/001,WF,OUT,QPWS,2020-10-18,2020-10-23,95,44.02098107
Conondale National Park/NP/W/2020/007,WF,OUT,QPWS,2020-10-19,2020-12-07,80,236.1106698
Dawson Range State Forest/NP/W/2020/002,WF,OUT,QPWS,2020-10-20,2020-10-22,75,1130.256775
Palmer Goldfield Resources Reserve/NP/W/2020/004,WF,OUT,QPWS,2020-10-21,2020-11-02,60,14059.3404
Smithfield Conservation Park/NP/W/2020/001,WF,OUT,QPWS,2020-10-22,2020-10-03,80,11.45139972
Kuranda State Forest/NP/W/2020/001,WF,OUT,QPWS,2020-10-22,2020-10-26,70,11593.9527
Black Mountain National Park/NP/W/2020/002,WF,OUT,QPWS,2020-10-23,2020-11-11,90,1694.513881
Littleton National Park/NP/W/2020/001,WF,OUT,QPWS,2020-10-23,2020-11-04,75,247.2336516
Annan River (Yuku Baja-Muliku) National Park/NP/W/2020/002,WF,OUT,QPWS,2020-10-26,2020-11-04,80,97.99604615
Babingtonia/NP/W/2020/001,WF,OUT,QPWS,2020-10-29,2020-10-31,75,122.4723726
Carnarvon National Park/NP/W/2020/002,WF,OUT,QPWS,2020-10-29,2020-12-19,90,31857.06107
Rundle State Forest/NP/W/2020/001,WF,OUT,QPWS,2020-10-29,2020-10-30,50,201.2980527
Dawson Range State Forest/NP/W/2020/003,WF,OUT,QPWS,2020-10-29,2020-11-19,70,2822.20028
Morinish State Forest/NP/W/2020/001,WF,OUT,QPWS,2020-10-30,2020-11-02,50,56.40477478
Olkola National Park (Cape York Peninsula Aboriginal Land)/NP/W/2020/002,WF,OUT,QPWS,2020-10-30,2020-11-02,50,0.54456554
Bendidee State Forest/NP/W/2020/001,WF,OUT,QPWS,2020-10-30,2020-11-18,90,65.46746729
Barakula State Forest/NP/W/2020/003,WF,OUT,QPWS,2020-10-30,2020-11-05,100,36.81434072
Olkola National Park (Cape York Peninsula Aboriginal Land)/NP/W/2020/003,WF,OUT,QPWS,2020-10-31,2020-11-11,90,4799.09563
Nour Nour National Park/NP/W/2020/001,WF,OUT,QPWS,2020-10-31,2020-11-12,70,360.1863001
Dawson Range State Forest/NP/W/2020/004,WF,OUT,QPWS,2020-10-31,2020-11-24,50,2207.379411
Carnarvon National Park/NP/W/2020/001,WF,OUT,QPWS,2020-11-01,2020-11-11,90,167.454498
Expedition (Limited Depth) National Park/NP/W/2020/001,WF,OUT,QPWS,2020-11-01,2020-12-08,78,1627.817148
Earl Hill Conservation Park/NP/W/2020/001,WF,OUT,QPWS,2020-11-01,2020-11-03,80,23.46245844
Forfar State Forest/NP/W/2020/001,WF,OUT,QPWS,2020-11-01,2020-12-19,60,2003.550563
Boyne Valley Fire/NP/W/2020/001,WF,OUT,QPWS,2020-11-01,2020-12-31,80,6156.143928
Pile Gully State Forest/NP/W/2020/001,WF,OUT,QPWS,2020-11-01,2020-12-03,75,7690.070199
Bellthorpe National Park/NP/W/2020/003,WF,OUT,QPWS,2020-11-01,2020-11-19,85,112.9196151
